label	name	class	bbox	ref_name	lib_cell	origin	orientation	physical_status	layer	net	shape_use	via_def	extra
near_shape	PATH_21_22982	shape	{297.8280 852.9320} {297.8840 962.4280}					unrestricted	M6	ZBUF_164_3428	detail_route		target_cell=U87199
near_shape	PATH_19_23141	shape	{295.0920 955.6840} {295.7560 955.7400}					unrestricted	M5	n136855	detail_route		target_cell=U87199
near_shape	PATH_19_24621	shape	{275.9400 958.7240} {328.8920 958.7800}					unrestricted	M5	n137665	detail_route		target_cell=U87199
near_shape	PATH_17_31548	shape	{297.5240 921.0280} {297.5800 956.6520}					unrestricted	M4	n87934	detail_route		target_cell=U87199
near_shape	PATH_17_43542	shape	{298.4360 948.0840} {298.4920 986.4440}					unrestricted	M4	n132656	detail_route		target_cell=U87199
near_shape	PATH_17_56818	shape	{295.7000 955.6840} {295.7560 961.5160}					unrestricted	M4	n136855	detail_route		target_cell=U87199
near_shape	PATH_17_57636	shape	{295.3960 952.3400} {295.4520 955.7400}					unrestricted	M4	n138578	detail_route		target_cell=U87199
near_shape	PATH_17_62110	shape	{296.0040 954.7720} {296.0600 955.7400}					unrestricted	M4	n138450	detail_route		target_cell=U87199
near_shape	PATH_11_73584	shape	{298.5910 957.0550} {300.4650 957.1050}					unrestricted	M1	n87831	detail_route		target_cell=U87199
near_shape	PATH_19_80243	shape	{295.0920 956.2920} {295.4520 956.3480}					unrestricted	M5	ZBUF_1989_3003	detail_route		target_cell=U87199
near_shape	PATH_19_91375	shape	{285.6680 956.9000} {352.6040 956.9560}					unrestricted	M5	ZBUF_9_3230	detail_route		target_cell=U87199
near_shape	PATH_11_97640	shape	{294.9430 955.3830} {295.4490 955.4330}					unrestricted	M1	n138450	detail_route		target_cell=U87199
near_shape	PATH_11_97641	shape	{296.7670 955.3830} {297.5770 955.4330}					unrestricted	M1	n138450	detail_route		target_cell=U87199
near_shape	PATH_11_97642	shape	{296.7670 955.0790} {296.8170 955.4330}					unrestricted	M1	n138450	detail_route		target_cell=U87199
near_shape	PATH_17_137985	shape	{295.3960 958.1160} {295.4520 965.7720}					unrestricted	M4	ZBUF_969_1612	detail_route		target_cell=U87199
near_shape	PATH_17_147376	shape	{296.6120 908.2600} {296.6680 961.8200}					unrestricted	M4	ZBUF_121_2523	detail_route		target_cell=U87199
near_shape	PATH_17_148569	shape	{297.8280 956.2920} {297.8840 974.5880}					unrestricted	M4	ZBUF_72_1501	detail_route		target_cell=U87199
near_shape	PATH_11_149628	shape	{295.0950 957.5110} {295.9050 957.5610}					unrestricted	M1	eco_net_146_ZBUF_960_2538	detail_route		target_cell=U87199
near_shape	PATH_17_150521	shape	{296.9160 931.9720} {296.9720 986.1400}					unrestricted	M4	ZBUF_2_1610	detail_route		target_cell=U87199
